branch : BFS : SUDOKU_PUZZLE_9x9_101
Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	500	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	390	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	356	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	261	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	182	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	168	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	156	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	27	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	15	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	values	11	0	3
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	28	2	1
pt/ulisboa/tecnico/cnv/solver/Solver	toString	69	1	9
pt/ulisboa/tecnico/cnv/solver/Solver	toString	87	9	81
pt/ulisboa/tecnico/cnv/solver/Solver	toString	183	9	81
pt/ulisboa/tecnico/cnv/solver/Solver	toString	156	1	9
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	113	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	23	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	run	35	1988	20874000
pt/ulisboa/tecnico/cnv/solver/Solver	run	24	71	1988
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	70	13	43
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	81	41	127
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	120	125	2
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	38	15	155
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	53	152	3
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	6	18	462
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	21	409	53
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	57	1	71
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	105	1	12
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	80	13	58
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	37	13	70
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	8	83	1
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	18	1	9
pt/ulisboa/tecnico/cnv/solver/SolverFactory	getInstance	3	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	55	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	32	1	0
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	9	1	0

branch : CP : SUDOKU_PUZZLE_9x9_103
Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	795	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	769	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	684	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	665	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	538	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	500	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	390	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	356	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	261	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	182	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	168	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	156	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	27	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	15	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	values	11	0	3
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	28	2	1
pt/ulisboa/tecnico/cnv/solver/Solver	toString	69	1	9
pt/ulisboa/tecnico/cnv/solver/Solver	toString	87	9	81
pt/ulisboa/tecnico/cnv/solver/Solver	toString	183	9	81
pt/ulisboa/tecnico/cnv/solver/Solver	toString	156	1	9
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	113	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	23	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	run	35	2268	23814000
pt/ulisboa/tecnico/cnv/solver/Solver	run	24	81	2268
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	70	15	48
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	81	47	144
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	120	143	1
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	38	16	157
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	53	154	3
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	6	19	509
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	21	447	62
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	57	3	81
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	105	3	12
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	80	15	66
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	37	15	71
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	8	86	1
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	18	1	9
pt/ulisboa/tecnico/cnv/solver/SolverFactory	getInstance	3	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	55	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	32	1	0
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	9	1	0

branch : CP : SUDOKU_PUZZLE_9x9_104
Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	795	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	769	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	684	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	665	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	538	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	500	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	390	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	356	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	261	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	182	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	168	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	156	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	27	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	15	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	values	11	0	3
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	28	2	1
pt/ulisboa/tecnico/cnv/solver/Solver	toString	69	1	9
pt/ulisboa/tecnico/cnv/solver/Solver	toString	87	9	81
pt/ulisboa/tecnico/cnv/solver/Solver	toString	183	9	81
pt/ulisboa/tecnico/cnv/solver/Solver	toString	156	1	9
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	113	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	23	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	run	35	1568	16464000
pt/ulisboa/tecnico/cnv/solver/Solver	run	24	56	1568
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	70	12	36
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	81	36	108
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	120	108	0
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	38	12	122
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	53	117	5
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	6	17	360
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	21	321	39
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	57	0	56
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	105	0	12
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	80	12	44
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	37	12	69
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	8	81	1
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	18	1	9
pt/ulisboa/tecnico/cnv/solver/SolverFactory	getInstance	3	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	55	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	32	1	0
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	9	1	0

branch : CP : SUDOKU_PUZZLE_9x9_105
Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	795	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	769	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	684	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	665	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	538	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	500	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	390	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	356	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	261	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	182	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	168	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	156	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	27	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	15	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	values	11	0	3
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	28	2	1
pt/ulisboa/tecnico/cnv/solver/Solver	toString	69	1	9
pt/ulisboa/tecnico/cnv/solver/Solver	toString	87	9	81
pt/ulisboa/tecnico/cnv/solver/Solver	toString	183	9	81
pt/ulisboa/tecnico/cnv/solver/Solver	toString	156	1	9
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	113	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	23	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	run	35	1680	17640000
pt/ulisboa/tecnico/cnv/solver/Solver	run	24	60	1680
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	70	12	36
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	81	36	108
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	120	108	0
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	38	12	118
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	53	115	3
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	6	15	372
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	21	327	45
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	57	0	60
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	105	0	12
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	80	12	48
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	37	12	69
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	8	81	1
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	18	1	9
pt/ulisboa/tecnico/cnv/solver/SolverFactory	getInstance	3	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	55	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	32	1	0
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	9	1	0

branch : CP : SUDOKU_PUZZLE_16x16_01
Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	795	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	769	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	684	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	665	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	538	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	500	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	390	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	356	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	261	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	182	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	168	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	156	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	27	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	15	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	values	11	0	3
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	28	2	1
pt/ulisboa/tecnico/cnv/solver/Solver	toString	69	1	16
pt/ulisboa/tecnico/cnv/solver/Solver	toString	87	16	256
pt/ulisboa/tecnico/cnv/solver/Solver	toString	183	16	256
pt/ulisboa/tecnico/cnv/solver/Solver	toString	156	1	16
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	113	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	23	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	run	35	9044	94962000
pt/ulisboa/tecnico/cnv/solver/Solver	run	24	323	9044
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	70	32	130
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	81	129	519
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	120	518	1
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	38	33	742
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	53	714	28
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	6	61	3404
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	21	3142	262
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	57	1	323
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	105	1	31
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	80	32	291
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	37	32	226
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	8	258	1
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	18	1	16
pt/ulisboa/tecnico/cnv/solver/SolverFactory	getInstance	3	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	55	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	32	1	0
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	9	1	0

branch : CP : SUDOKU_PUZZLE_16x16_02
Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	795	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	769	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	684	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	665	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	538	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	500	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	390	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	356	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	261	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	182	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	168	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	156	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	27	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	15	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	values	11	0	3
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	28	2	1
pt/ulisboa/tecnico/cnv/solver/Solver	toString	69	1	16
pt/ulisboa/tecnico/cnv/solver/Solver	toString	87	16	256
pt/ulisboa/tecnico/cnv/solver/Solver	toString	183	16	256
pt/ulisboa/tecnico/cnv/solver/Solver	toString	156	1	16
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	113	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	23	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	run	35	18872	198156000
pt/ulisboa/tecnico/cnv/solver/Solver	run	24	674	18872
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	70	58	238
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	81	236	949
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	120	947	2
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	38	60	1427
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	53	1366	61
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	6	121	6947
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	21	6394	553
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	57	27	674
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	105	27	31
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	80	58	616
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	37	58	392
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	8	450	1
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	18	1	16
pt/ulisboa/tecnico/cnv/solver/SolverFactory	getInstance	3	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	55	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	32	1	0
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	9	1	0

branch : CP : SUDOKU_PUZZLE_16x16_03
Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	795	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	769	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	684	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	665	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	538	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	500	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	390	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	356	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	261	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	182	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	168	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	156	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	27	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	15	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	values	11	0	3
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	28	2	1
pt/ulisboa/tecnico/cnv/solver/Solver	toString	69	1	16
pt/ulisboa/tecnico/cnv/solver/Solver	toString	87	16	256
pt/ulisboa/tecnico/cnv/solver/Solver	toString	183	16	256
pt/ulisboa/tecnico/cnv/solver/Solver	toString	156	1	16
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	113	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	23	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	run	35	7840	82320000
pt/ulisboa/tecnico/cnv/solver/Solver	run	24	280	7840
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	70	32	137
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	81	134	543
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	120	540	3
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	38	35	688
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	53	674	14
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	6	49	2827
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	21	2596	231
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	57	1	280
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	105	1	31
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	80	32	248
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	37	32	229
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	8	261	1
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	18	1	16
pt/ulisboa/tecnico/cnv/solver/SolverFactory	getInstance	3	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	55	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	32	1	0
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	9	1	0

branch : CP : SUDOKU_PUZZLE_16x16_04
Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	795	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	769	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	684	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	665	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	538	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	500	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	390	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	356	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	261	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	182	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	168	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	156	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	27	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	15	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	values	11	0	3
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	28	2	1
pt/ulisboa/tecnico/cnv/solver/Solver	toString	69	1	16
pt/ulisboa/tecnico/cnv/solver/Solver	toString	87	16	256
pt/ulisboa/tecnico/cnv/solver/Solver	toString	183	16	256
pt/ulisboa/tecnico/cnv/solver/Solver	toString	156	1	16
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	113	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	23	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	run	35	6748	70854000
pt/ulisboa/tecnico/cnv/solver/Solver	run	24	241	6748
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	70	31	128
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	81	127	509
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	120	508	1
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	38	32	637
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	53	618	19
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	6	51	2506
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	21	2316	190
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	57	0	241
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	105	0	31
pt/ulisboa/tecnico/cnv/solver/Solver	followsConstraints	80	31	210
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	37	31	225
pt/ulisboa/tecnico/cnv/solver/Solver	runSolver	8	256	1
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	18	1	16
pt/ulisboa/tecnico/cnv/solver/SolverFactory	getInstance	3	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	55	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	32	1	0
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	9	1	0

branch : CP : SUDOKU_PUZZLE_16x16_05
Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	795	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	769	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	684	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	665	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	538	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	500	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	390	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	356	0	1
